model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,3,1.2348000000000001,0.8656380971272787,0.003719511616491537,0.8218661348025004,0.005251086769315123,0.8884183168411255,0.001147665802788821,0.06655218700567882,0.004977543583777925,0.03333333333333333,0.031180478223116176,0.16666666666666666,0.04249182927993988,0.0001663358610433837,4.62329752715583e-06
mlp,3,4.767266666666666,0.2570594698190689,0.008054117579558437,0.8073171575864156,0.009163426496718207,0.8884183168411255,0.001147665802788821,0.08110116173823674,0.009580424028668452,0.016666666666666666,0.023570226039551587,0.09166666666666667,0.04249182927993987,0.004851635235051314,0.0003131737405015037
