target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-2.74711619402505,0.21352292011118282,0.16812095780060166,-1.1275782559987175,0.1608935712702292,0.1338893937754191,1.6195379380263324,-0.052629348840953605,-0.03423156402518254,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.0817825622903956,0.1936408216474515,0.16041249598032453,0.6653336317346543,-0.019882098463731318,-0.007708461820277124,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.2548839604048956,0.19900485653820674,0.16012261901883348,0.49223223362015434,-0.014518063572976081,-0.007998338781768172,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.2571871305164075,0.19907525244028285,0.15189889958467856,0.4899290635086424,-0.014447667670899972,-0.016222058215923096,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.7261853165482077,0.21292573010489513,0.17167820097649011,0.02093087747684219,-0.00059719000628769,0.003557243175888458,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.748373074485783,0.21355872768576517,0.17373131936706887,-0.001256880460732912,3.580757458235273e-05,0.005610361566467215,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-2.289593657680525,0.2000631248250011,0.15643075129252107,-0.9412039548186,0.153685007885401,0.12656403108703734,1.3483897028619252,-0.04637811693960012,-0.029866720205483727,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-2.289593657680525,0.2000631248250011,0.15643075129252107,-1.7482451632372573,0.182862080315212,0.1511846624225398,0.5413484944432678,-0.0172010445097891,-0.0052460888699812636,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-2.289593657680525,0.2000631248250011,0.15643075129252107,-1.8569273806532727,0.1864427588455235,0.15261457548300947,0.43266627702725247,-0.013620365979477606,-0.0038161758095116016,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-2.289593657680525,0.2000631248250011,0.15643075129252107,-1.9423037307107531,0.18920807674692564,0.14430386799192468,0.347289926969772,-0.010855048078075469,-0.012126883300596386,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-2.289593657680525,0.2000631248250011,0.15643075129252107,-2.214348372219424,0.197761793484528,0.1587869077949295,0.07524528546110121,-0.0023013313404731117,0.0023561565024084186,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-2.289593657680525,0.2000631248250011,0.15643075129252107,-2.323203930111129,0.20108256499500457,0.1612362576031085,-0.03361027243060377,0.001019440170003466,0.004805506310587432,0,0,100,18,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,16,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.15515396124250502,0.28390722749166625,0.22044459475266148,0.17571389043161645,-0.020828924977964958,-0.022651297213977212,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,6,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.2154324068397626,0.2912204835006501,0.22332244101801677,0.11543544483435886,-0.013515668968981098,-0.01977345094862193,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,8,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.22598835418239016,0.2924823645788955,0.22536441709916907,0.10487949749173131,-0.012253787890735723,-0.01773147486746962,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,12,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.25326761722227675,0.29571845044799555,0.2305662756695926,0.07760023445184472,-0.009017702021635654,-0.012529616297046103,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,4,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.26563047834512954,0.29717342874160846,0.2314926779724022,0.06523737332899193,-0.007562723728022747,-0.0116032139942365,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,10,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.29028842920878417,0.30005434089129207,0.23548661529254347,0.0405794224653373,-0.0046818115783391345,-0.007609276674095222,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,16,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.11404420376771385,0.27880960069442695,0.2139687541942771,0.16254082905210154,-0.01964713651565997,-0.024357780176629124,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,6,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.16818358029435498,0.2855039108017965,0.21750072227987724,0.1084014525254604,-0.01295282640829043,-0.02082581209102899,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,8,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.17866928030956686,0.2867824000987546,0.21977319501994358,0.09791575251024853,-0.011674337111332311,-0.01855333935096265,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,12,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.20226867691715,0.28963915978201865,0.2243036451380674,0.07431635590266539,-0.008817577428068268,-0.014022889232838842,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,4,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.20333031208735353,0.2897670110992171,0.22618307330521997,0.07325472073246186,-0.008689726110869822,-0.012143461065686256,0,0,104,102,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,10,-0.2765850328198154,0.2984567372100869,0.23832653437090623,-0.25246108317576965,0.2956232810763329,0.23082971251647436,0.02412394964404574,-0.00283345613375402,-0.007496821854431873,0,0,104,102,0.0,0.0
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,4,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.477581784700357,0.20570014423378447,0.1608689685164483,0.26953440932469297,-0.007822775877398352,-0.007251989284153354,0,0,100,18,0.24731852529315163,0.1756062818031912
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.620933189858721,0.20989697317142753,0.1764380207544094,0.12618300416632877,-0.0036259469397552924,0.008317062953807741,0,0,100,18,0.15810544092924247,0.08703406465355017
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,6,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.7338659928564546,0.21314506591105137,0.1749273766354991,0.013250201168595321,-0.00037785420013145,0.0068064188348974375,0,0,100,18,0.20615851546067265,0.13849164100299569
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-2.74711619402505,0.21352292011118282,0.16812095780060166,-2.986334590292087,0.22023320249305875,0.18302215794667137,-0.23921839626703711,0.006710282381875932,0.014901200146069715,0,0,100,18,0.18993591470311147,0.11655707495001891
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,10,-2.74711619402505,0.21352292011118282,0.16812095780060166,-3.149880675075572,0.22470551143678927,0.17507030992012887,-0.402764481050522,0.01118259132560645,0.0069493521195272134,0,0,100,18,0.18883096926122192,0.10752420946696409
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,16,-2.74711619402505,0.21352292011118282,0.16812095780060166,-3.209403741577826,0.22631128543341528,0.18117063489954896,-0.4622875475527759,0.012788365322232459,0.013049677098947304,0,0,100,18,0.14445719155780087,0.07684521368880487
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-2.289593657680525,0.2000631248250011,0.15643075129252107,-1.8184035248126422,0.1851814612194976,0.15546431661063018,0.4711901328678829,-0.014881663605503498,-0.0009664346818908931,0,0,100,18,0.15810544092924247,0.08703406465355017
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-2.289593657680525,0.2000631248250011,0.15643075129252107,-1.9619989685859194,0.18984028250850377,0.14934751533842874,0.32759468909460576,-0.010222842316497338,-0.007083235954092326,0,0,100,18,0.24731852529315163,0.1756062818031912
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-2.289593657680525,0.2000631248250011,0.15643075129252107,-2.0251382103831532,0.19185297171608565,0.15460663621823134,0.2644554472973719,-0.008210153108915458,-0.0018241150742897283,0,0,100,18,0.20615851546067265,0.13849164100299569
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-2.289593657680525,0.2000631248250011,0.15643075129252107,-2.191517421636531,0.19705820829669207,0.16039713202598704,0.09807623604399396,-0.0030049165283090318,0.003966380733465974,0,0,100,18,0.18993591470311147,0.11655707495001891
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-2.289593657680525,0.2000631248250011,0.15643075129252107,-2.263885352532442,0.19927984083941078,0.1628513703049393,0.025708305148083088,-0.0007832839855903273,0.006420619012418222,0,0,100,18,0.14445719155780087,0.07684521368880487
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-2.289593657680525,0.2000631248250011,0.15643075129252107,-2.517704500616497,0.20688337726385403,0.15991142077817214,-0.22811084293597172,0.006820252438852925,0.0034806694856510667,0,0,100,18,0.18883096926122192,0.10752420946696409
itt_relative_efficiency,synthetic,game,,linear,16,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.32101379517500606,0.30360588756252477,0.2435988525223947,0.009854056499115416,-0.0011302649071064375,0.0005029605557559935,0,0,104,102,0.14445719155780087,0.07684521368880487
itt_relative_efficiency,synthetic,game,,linear,4,-0.33086785167412147,0.3047361524696312,0.2430958919666387,-0.3283760825746209,0.3044507417571164,0.24302803134742576,0.0024917690995005515,-0.00028541071251481087,-6.786061921293385e-05,0,0,104,102,0.24731852529315163,0.1756062818031912
