metric_family,metric,distance_kind,n_groups,mean_value,median_value,stderr
payoff_distribution_distance,sender_expected_payoff,wasserstein_1d,4,0.06454719387755103,0.05816539115646257,0.021776261833225476
payoff_distribution_distance,receiver_expected_payoff,wasserstein_1d,4,0.008149447278911549,0.009119897959183679,0.003026791544765814
payoff_distribution_distance,pd_expected_payoff,wasserstein_1d,4,0.6089678996598639,0.605408163265306,0.1132335140984202
payoff_distribution_distance,sh_expected_payoff,wasserstein_1d,4,0.07857355442176873,0.06266794217687069,0.019178302534675288
payoff_distribution_distance,c_expected_payoff,wasserstein_1d,4,0.3396014030612245,0.3805102040816326,0.09086183987878794
payoff_distribution_distance,proposer_expected_payoff,wasserstein_1d,4,1.0610852465986396,1.0250977891156463,0.047745776604575726
payoff_distribution_distance,responder_expected_payoff,wasserstein_1d,4,1.1183503401360546,1.1748129251700683,0.1752233617991617
payoff_distribution_distance,mean_expected_payoff,mean_wasserstein_1d,4,0.4684678692905734,0.35652423469387756,0.08913717010972622
